unique_row_ID;BOROUGH;organisation;road_name;unique_contraflow_ID;road_limits_char;order_action;introduces_one_way_street;introduces_cf_cyclelane;introduces_cf_cycletrack;introduces_cf_footway;introduces_contraflow_bus_lane;enables_cf_cycling_in_bus_lane;introduces_cf_seg_cyclelane;FEATURE_ID;osm_id;spatial_data_source;contraflow_start_date;contraflow_stop_date;notice_id_1;publication_date_1;pub_date_1_source_TRO;tro_type_1;tro_action_1;notice_id_2;publication_date_2;pub_date_2_source_TRO;tro_type_2;tro_action_2;notice_id_3;publication_date_3;pub_date_3_source_TRO;tro_type_3;tro_action_3;contraflow_length;geometry
1654;Hackney;Hackney;Paul Street;hac28;between its junctions with Leonard Street and Worship Street;exempt peadl cycles from existing one way workings;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG066022 _ 2;"NA";TFL CID;2009-10-07;NA;L-59203-936905;2009-10-05;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;66,429666887107487 [m];list(c(532993.295614975, 533002.307703333, 533002.992752915, 182227.410110546, 182289.837222287, 182293.12195609))
1655;Hackney;Hackney;Appold Street;hac29;rom the junction with Primrose Street to the junction with Worship Street;introduce one way with exemption for pedal cycles;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG152262;"NA";TFL CID;2019-01-21;NA;3153817;2018-11-19;TRUE;Permanent;Consultation;3188366;2019-01-14;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;6,975788393280690 [m];list(c(533207.304688578, 533205.437453589, 181987.386294583, 181980.665055321))
1656;Hackney;Hackney;Appold Street;hac29;rom the junction with Primrose Street to the junction with Worship Street;introduce one way with exemption for pedal cycles;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG152214;"NA";created new from OSM;2019-01-21;NA;3153817;2018-11-19;TRUE;Permanent;Consultation;3188366;2019-01-14;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;82,438248360896154 [m];list(c(533233.369140936, 533208.354817593, 182079.970389449, 182001.418824089))
1657;Hackney;Hackney;Appold Street;hac29;rom the junction with Primrose Street to the junction with Worship Street;introduce one way with exemption for pedal cycles;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;"NA";"NA";created new from OSM;2019-01-21;NA;3153817;2018-11-19;TRUE;Permanent;Consultation;3188366;2019-01-14;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;18,862665454075763 [m];list(c(533201.971402399, 533196.19420808, 181980.108363369, 181962.152189672))
1659;Hackney;Hackney;Worship Street;hac30;from the junction with Appold Street to the junction with Bishopsgate;introduce one way with exemption for pedal cycles;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG152214;"NA";created new from OSM;2019-01-21;NA;3153817;2018-11-19;TRUE;Permanent;Consultation;3188366;2019-01-14;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;93,852511897785476 [m];list(c(533233.369140936, 533322.318780307, 182079.970389449, 182050.032860406))
1660;Hackney;Hackney;Worship Street;hac30;from the junction with Appold Street to the junction with Bishopsgate;introduce one way with exemption for pedal cycles;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG152214;"NA";created new from OSM;2019-01-21;NA;3153817;2018-11-19;TRUE;Permanent;Consultation;3188366;2019-01-14;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;26,581203729185820 [m];list(c(533322.318780307, 533348.768138419, 182050.032860406, 182047.388650286))
2000;Islington;TFL;Pentonville Road;isl1;Penton Rise and King’s Cross Road;westbound contra-flow bus lanes, allow pedal cycles to use;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;"NA";"NA";created new from OSM;2003-12-01;NA;L-57065-495;2003-09-25;TRUE;Permanent;Consultation;L-57126-490;2003-11-27;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;377,855481554581274 [m];list(c(530903.249103401, 530529.132955119, 183065.404387023, 183012.377294556))
2001;Islington;Islington;Bath Street;isl2;Entire length;introduce contraflow cycle lanes;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG108319;"NA";TFL CID;2000-05-08;NA;L-55768-501;2000-02-18;TRUE;Permanent;Consultation;L-55834-485;2000-04-28;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;149,409783006155919 [m];list(c(532519.616047705, 532547.36947373, 182595.061692889, 182448.252188422))
2002;Islington;Islington;Bath Street;isl2;Entire length;introduce contraflow cycle lanes;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG066818;"NA";TFL CID;2000-05-08;NA;L-55768-501;2000-02-18;TRUE;Permanent;Consultation;L-55834-485;2000-04-28;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;104,565500197786065 [m];list(c(532494.285021009, 532516.44101907, 182707.571969401, 182605.380699806))
2003;Islington;Islington;Bath Street;isl2;Entire length;introduce contraflow cycle lanes;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;"NA";"NA";created new from OSM;2000-05-08;NA;L-55768-501;2000-02-18;TRUE;Permanent;Consultation;L-55834-485;2000-04-28;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;13,420873929270666 [m];list(c(532549.229353659, 532547.493796916, 182439.30989586, 182452.618077547))
2004;Islington;Islington;Bath Street;isl2;Entire length;introduce contraflow cycle lanes;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;"NA";"NA";created new from OSM;2000-05-08;NA;L-55768-501;2000-02-18;TRUE;Permanent;Consultation;L-55834-485;2000-04-28;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;31,911011190775849 [m];list(c(532492.06194856, 532484.31339791, 182714.902910872, 182745.858889261))
2005;Islington;Islington;Bath Street;isl2;Entire length;introduce contraflow cycle lanes;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;"NA";"NA";created new from OSM;2000-05-08;NA;L-55768-501;2000-02-18;TRUE;Permanent;Consultation;L-55834-485;2000-04-28;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;14,066906235044540 [m];list(c(532484.31339791, 532477.058005398, 182745.858889261, 182757.910326127))
2006;Islington;Islington;Featherstone Street;isl3;Entire length;introduce contraflow cycle lanes;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG152217;"NA";TFL CID;2000-05-08;NA;L-55768-501;2000-02-18;TRUE;Permanent;Consultation;L-55834-485;2000-04-28;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;7,512551929449875 [m];list(c(532695.468830396, 532702.939582556, 182365.279866753, 182366.071257087))
2007;Islington;Islington;Featherstone Street;isl3;Entire length;introduce contraflow cycle lanes;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG152218;"NA";TFL CID;2000-05-08;NA;L-55768-501;2000-02-18;TRUE;Permanent;Consultation;L-55834-485;2000-04-28;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;18,495081271022244 [m];list(c(532663.33606072, 532681.692046304, 182361.551044666, 182363.815073035))
2008;Islington;Islington;Featherstone Street;isl3;Entire length;introduce contraflow cycle lanes;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG152268;"NA";TFL CID;2000-05-08;NA;L-55768-501;2000-02-18;TRUE;Permanent;Consultation;L-55834-485;2000-04-28;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;13,854436132973392 [m];list(c(532681.692046304, 532695.468830396, 182363.815073035, 182365.279866753))
2009;Islington;Islington;Featherstone Street;isl3;Entire length;introduce contraflow cycle lanes;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG152267;"NA";TFL CID;2000-05-08;NA;L-55768-501;2000-02-18;TRUE;Permanent;Consultation;L-55834-485;2000-04-28;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;13,570602852635359 [m];list(c(532649.873081231, 532663.33606072, 182359.845335115, 182361.551044666))
2010;Islington;Islington;Featherstone Street;isl3;Entire length;introduce contraflow cycle lanes;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG066176;"NA";TFL CID;2000-05-08;NA;L-55768-501;2000-02-18;TRUE;Permanent;Consultation;L-55834-485;2000-04-28;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;62,367052969636163 [m];list(c(532587.706226114, 532599.493651938, 532616.073882722, 532649.873081231, 182355.437481913, 182355.62539839, 182356.307129967, 182359.845335115))
2011;Islington;Islington;Featherstone Street;isl3;Entire length;introduce contraflow cycle lanes;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG152266;"NA";TFL CID;2000-05-08;NA;L-55768-501;2000-02-18;TRUE;Permanent;Consultation;L-55834-485;2000-04-28;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;13,686000943457710 [m];list(c(532574.139876208, 532575.771797739, 532577.348825577, 532587.706226114, 182356.146722092, 182355.567986625, 182355.319853043, 182355.437481913))
2012;Islington;Islington;Leonard Street;isl4;Entire length - seems to stop at Ravey Street according to CID And OSM;Introduce contraflow cycle lanes;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG066239;"NA";TFL CID;2000-05-08;NA;L-55768-501;2000-02-18;TRUE;Permanent;Consultation;L-55834-485;2000-04-28;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;142,537503969432919 [m];list(c(532778.558505003, 532920.29594141, 182363.9582849, 182379.039371022))
2013;Islington;Islington;Leonard Street;isl4;Entire length - seems to stop at Ravey Street according to CID And OSM;introduce contraflow cycle lanes;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG073495;"NA";TFL CID;2000-05-08;NA;L-55768-501;2000-02-18;TRUE;Permanent;Consultation;L-55834-485;2000-04-28;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;8,327848649322128 [m];list(c(532925.736651496, 532933.821181709, 182379.660183417, 182377.661825503))
2014;Islington;Islington;Leonard Street;isl4;Entire length - seems to stop at Ravey Street according to CID And OSM;introduce contraflow cycle lanes;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG073202;"NA";TFL CID;2000-05-08;NA;L-55768-501;2000-02-18;TRUE;Permanent;Consultation;L-55834-485;2000-04-28;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;55,260570300788039 [m];list(c(532933.827181915, 532989.044124802, 182377.66623339, 182379.861648641))
2015;Islington;Islington;Leonard Street;isl4;Entire length - seems to stop at Ravey Street according to CID And OSM;introduce contraflow cycle lanes;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG108716;"NA";TFL CID;2000-05-08;NA;L-55768-501;2000-02-18;TRUE;Permanent;Consultation;L-55834-485;2000-04-28;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;47,898671604676196 [m];list(c(532989.013022389, 533015.839167014, 533036.740134068, 182379.83555172, 182378.720963453, 182381.216172156))
2016;Islington;Islington;Leonard Street;isl4;Entire length - seems to stop at Ravey Street according to CID And OSM;introduce contraflow cycle lanes;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG108717;"NA";TFL CID;2000-05-08;NA;L-55768-501;2000-02-18;TRUE;Permanent;Consultation;L-55834-485;2000-04-28;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;101,139365639967352 [m];list(c(533036.73393599, 533106.568923689, 533137.779096229, 182381.217467591, 182383.624239815, 182385.439485288))
2017;Islington;Islington;Margery Street;isl5;Entire length;introduce contraflow cycle lanes;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;RWG066582;"NA";TFL CID;2003-07-07;NA;L-55768-501;2000-02-18;TRUE;Permanent;Consultation;L-56903-498;2003-04-10;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;4,396048675324795 [m];list(c(531014.66018978, 531018.581569815, 182526.254862941, 182528.241826096))
2018;Islington;Islington;Margery Street;isl5;Entire length;introduce contraflow cycle lanes;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;RWG152250;"NA";TFL CID;2003-07-07;NA;L-55768-501;2000-02-18;TRUE;Permanent;Consultation;L-56903-498;2003-04-10;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;12,262016284061458 [m];list(c(531018.581569815, 531028.808788383, 182528.241826096, 182535.00651705))
2019;Islington;Islington;Margery Street;isl5;Entire length;introduce contraflow cycle lanes;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;RWG999921;"NA";TFL CID;2003-07-07;NA;L-55768-501;2000-02-18;TRUE;Permanent;Consultation;L-56903-498;2003-04-10;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;13,959941448829234 [m];list(c(531028.808788383, 531039.47184218, 182535.00651705, 182544.016469823))
2020;Islington;Islington;Margery Street;isl5;Entire length;introduce contraflow cycle lanes;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;RWG066574;"NA";TFL CID;2003-07-07;NA;L-55768-501;2000-02-18;TRUE;Permanent;Consultation;L-56903-498;2003-04-10;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;26,726743742767582 [m];list(c(531193.673140841, 531203.376690575, 531212.410733768, 182684.125452337, 182693.8486983, 182703.182723459))
2021;Islington;Islington;Margery Street;isl5;Entire length;introduce contraflow cycle lanes;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;RWG066575;"NA";TFL CID;2003-07-07;NA;L-55768-501;2000-02-18;TRUE;Permanent;Consultation;L-56903-498;2003-04-10;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;7,392352637365893 [m];list(c(531188.673405933, 531193.673140841, 182678.680314289, 182684.125452337))
2022;Islington;Islington;Margery Street;isl5;Entire length;introduce contraflow cycle lanes;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;RWG066576;"NA";TFL CID;2003-07-07;NA;L-55768-501;2000-02-18;TRUE;Permanent;Consultation;L-56903-498;2003-04-10;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;32,433859960594532 [m];list(c(531166.094908423, 531188.673405933, 182655.395840446, 182678.680314289))
2023;Islington;Islington;Margery Street;isl5;Entire length;introduce contraflow cycle lanes;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;RWG066577;"NA";TFL CID;2003-07-07;NA;L-55768-501;2000-02-18;TRUE;Permanent;Consultation;L-56903-498;2003-04-10;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;10,965127582858219 [m];list(c(531158.034711097, 531166.094908423, 182647.961646343, 182655.395840446))
2024;Islington;Islington;Margery Street;isl5;Entire length;introduce contraflow cycle lanes;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;RWG066578;"NA";TFL CID;2003-07-07;NA;L-55768-501;2000-02-18;TRUE;Permanent;Consultation;L-56903-498;2003-04-10;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;140,044383895386005 [m];list(c(531051.816552029, 531157.75710436, 182556.042000623, 182647.633642341))
2025;Islington;Islington;Bunhill Row;isl6;Entire length;introduce contraflow cycle lanes;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG152202;"NA";TFL CID;2000-05-08;NA;L-55834-485;2000-04-28;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;421,515478463428167 [m];list(c(532618.242447403, 532623.431972976, 532618.954692075, 532615.991688139, 532569.178426443, 181938.170828624, 182060.855144192, 182188.433174277, 182206.990025106, 182351.888525364))
2026;Islington;Islington;Bunhill Row;isl6;Entire length;introduce contraflow cycle lanes;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG108425;"NA";TFL CID;2000-05-08;NA;L-55834-485;2000-04-28;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;17,102247034458657 [m];list(c(532566.17177498, 532569.633156418, 532571.151055265, 182375.131160518, 182361.106174063, 182358.926117987))
2027;Islington;Islington;Bunhill Row;isl6;Entire length;introduce contraflow cycle lanes;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG152704;"NA";TFL CID;2000-05-08;NA;L-55834-485;2000-04-28;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,096124133767198 [m];list(c(532571.151055265, 532572.534164525, 532574.139876208, 182358.926117987, 182357.403263148, 182356.146722092))
2028;Islington;Islington;Bunhill Row;isl6;Entire length;introduce contraflow cycle lanes;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG108424;"NA";TFL CID;2000-05-08;NA;L-55834-485;2000-04-28;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;42,298004694861220 [m];list(c(532554.907494889, 532564.444829012, 182423.297049966, 182382.088307459))
2029;Islington;Islington;Bunhill Row;isl6;Entire length;introduce contraflow cycle lanes;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG108427;"NA";TFL CID;2000-05-08;NA;L-55834-485;2000-04-28;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7,168279845749607 [m];list(c(532564.444829012, 532566.17177498, 182382.088307459, 182375.131160518))
2030;Islington;Islington;Radnor Street;isl7;junction with Ironmonger Row and its junction with Lizard Street;Introduce contraflow cycle lanes;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG066345;"NA";TFL CID;2008-09-25;NA;L-58631-469942;2008-02-29;TRUE;Permanent;Consultation;L-58833-620672;2008-09-24;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;99,116396288270067 [m];list(c(532410.418302845, 532316.991541565, 182570.861376597, 182537.76303389))
2031;Islington;Islington;Roman Way;isl8;junction with Caledonian Road and its junction with Mackenzie Road,;introduce contraflow cycle lane;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG151011;"NA";TFL CID;2009-10-01;NA;L-59167-905445;2009-08-26;TRUE;Permanent;Consultation;L-59200-933488;2009-09-30;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;5,809863539567963 [m];list(c(530597.567582424, 530603.187657084, 184910.775529651, 184909.302683709))
2032;Islington;Islington;Roman Way;isl8;junction with Caledonian Road and its junction with Mackenzie Road,;introduce contraflow cycle lane;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG150952;"NA";TFL CID;2009-10-01;NA;L-59167-905445;2009-08-26;TRUE;Permanent;Consultation;L-59200-933488;2009-09-30;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;24,015607103759443 [m];list(c(530603.184757142, 530607.588613931, 530625.114806378, 184909.296477695, 184908.153159721, 184899.682723084))
2033;Islington;Islington;Roman Way;isl8;junction with Caledonian Road and its junction with Mackenzie Road,;introduce contraflow cycle lane;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG003445;"NA";TFL CID;2009-10-01;NA;L-59167-905445;2009-08-26;TRUE;Permanent;Consultation;L-59200-933488;2009-09-30;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;8,705496061598291 [m];list(c(530625.124711562, 530631.746059965, 184899.587913533, 184893.936063658))
2034;Islington;Islington;Roman Way;isl8;junction with Caledonian Road and its junction with Mackenzie Road,;introduce contraflow cycle lane;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG003442;"NA";TFL CID;2009-10-01;NA;L-59167-905445;2009-08-26;TRUE;Permanent;Consultation;L-59200-933488;2009-09-30;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;70,223642485270418 [m];list(c(530631.873459579, 530632.202463057, 530652.765066458, 530669.133223715, 530686.157400696, 184893.897056991, 184893.653146779, 184880.801053307, 184870.8302192, 184850.653258281))
2035;Islington;Islington;Roman Way;isl8;junction with Caledonian Road and its junction with Mackenzie Road,;introduce contraflow cycle lane;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;"NA";"NA";created new from OSM;2009-10-01;NA;L-59167-905445;2009-08-26;TRUE;Permanent;Consultation;L-59200-933488;2009-09-30;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;10,487311616290295 [m];list(c(530685.927417149, 530691.703222211, 184848.036774167, 184839.283273106))
2036;Islington;Islington;Holloway Road;isl9;Archway Gyratory south side (west and east side);access to cyclists contra flow;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;"NA";"NA";created new from OSM;2019-06-17;NA;2449864;2016-12-18;TRUE;Permanent;Consultation;3304780;2019-06-14;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;103,554538621895361 [m];list(c(529398.964905729, 529309.556101279, 186832.511100264, 186884.756752294))
2037;Islington;Islington;Lever Street;isl10;between Ironmonger Row and Bath Street.;travel both directions;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;"NA";"NA";created new from OSM;2017-12-11;NA;2904448;2017-11-10;TRUE;Permanent;Consultation;2925025;2017-12-08;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;218,798369768215508 [m];list(c(532270.678073998, 532484.663968791, 182660.17032493, 182705.807628125))
2038;Islington;Islington;Barnsbury Street;isl11;between Lonsdale Square and Liverpool Road no longer apply to pedal cycles;existing one-way workings no longer apply to pedal cycles.;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG150965;"NA";TFL CID;2010-11-22;NA;L-59561-1;2010-09-29;TRUE;Permanent;Consultation;L-59613-1253293;2010-11-24;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;5,123892567744367 [m];list(c(531430.114001218, 531425.101007594, 184129.470521946, 184128.410253126))
2039;Islington;Islington;Barnsbury Street;isl11;between Lonsdale Square and Liverpool Road no longer apply to pedal cycles;existing one-way workings no longer apply to pedal cycles.;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG030494;"NA";TFL CID;2010-11-22;NA;L-59561-1;2010-09-29;TRUE;Permanent;Consultation;L-59613-1253293;2010-11-24;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;66,393535174923002 [m];list(c(531424.348497818, 531419.533008866, 531387.656680207, 531365.012531236, 531360.388431011, 184128.548365479, 184128.111109355, 184119.633822032, 184112.913554734, 184111.137067767))
